id,student_id,時間點,學習時間（分鐘）
3019,166,2021-07-23 15:52:05.625442,195
3020,166,2021-07-21 04:00:08.076442,220
3021,166,2021-07-26 02:57:14.987679,109
3022,166,2021-07-02 04:46:04.509453,202
3023,166,2021-07-22 17:34:44.568934,186
3024,166,2021-07-12 14:23:57.777702,252
3025,166,2021-07-01 20:04:39.349608,162
3026,166,2021-07-18 01:17:59.153032,230
3027,166,2021-07-09 22:29:52.675826,253
3028,166,2021-07-16 15:04:51.814663,229
3029,166,2021-06-30 21:34:19.316240,217
3030,166,2021-07-03 13:43:51.733413,194
3031,166,2021-07-02 01:20:24.137024,117
3032,166,2021-07-14 09:16:48.574294,242
3033,166,2021-07-14 19:59:44.939405,208
3034,166,2021-07-14 01:33:03.949637,219
3035,166,2021-07-26 06:08:07.923704,273
3036,166,2021-07-18 15:38:14.509484,218
3037,166,2021-07-15 10:44:55.430831,122
3038,166,2021-07-26 00:33:14.770697,232
3039,166,2021-07-29 16:11:07.377469,231
3040,166,2021-07-24 16:11:54.205638,248
3041,167,2021-06-25 08:56:23.570872,217
3042,167,2021-07-05 21:32:24.957830,227
3043,167,2021-07-08 09:26:14.758932,207
3044,167,2021-07-01 09:25:57.662687,302
3045,167,2021-06-25 08:20:18.546569,184
3046,167,2021-07-18 08:44:11.344544,260
3047,167,2021-06-26 18:16:36.865708,219
3048,167,2021-07-15 23:12:26.329809,277
3049,167,2021-06-26 11:41:04.818898,220
3050,167,2021-07-01 11:34:46.238604,219
3051,167,2021-07-16 12:36:15.294800,207
3052,167,2021-07-20 02:12:35.290964,345
3053,167,2021-06-30 10:10:56.006812,219
3054,167,2021-07-06 02:01:21.644501,187
3055,167,2021-06-28 02:08:58.566967,182
3056,167,2021-07-03 17:50:01.467876,277
3057,167,2021-07-08 15:06:07.563361,239
3058,167,2021-06-27 13:30:10.651676,306
3059,167,2021-06-26 06:42:20.792948,198
3060,167,2021-07-02 20:59:40.257089,119
3061,167,2021-07-01 04:43:22.716513,163
3062,167,2021-07-05 22:57:28.430955,267
3063,167,2021-07-11 03:12:45.436230,224
3064,167,2021-07-06 17:58:02.930341,239
3065,167,2021-07-08 08:28:16.123597,181
3066,167,2021-07-15 21:00:07.011285,190
3067,167,2021-06-30 02:17:59.779386,198
3068,167,2021-07-11 16:19:25.521468,205
3069,167,2021-06-25 15:35:26.356644,194
3070,167,2021-07-09 21:19:21.319723,263
3071,168,2021-07-28 10:20:27.587621,217
3072,168,2021-07-12 04:49:42.309842,169
3073,168,2021-07-05 13:16:23.802886,200
3074,168,2021-07-06 01:17:22.868663,167
3075,168,2021-07-02 10:21:41.291363,287
3076,168,2021-07-01 20:52:56.978963,239
3077,168,2021-07-12 07:35:30.902262,207
3078,168,2021-07-28 16:48:40.370031,238
3079,168,2021-07-11 18:29:21.871344,297
3080,168,2021-07-18 06:47:10.489654,231
3081,168,2021-07-06 11:46:58.200417,190
3082,169,2021-07-07 18:44:55.374703,266
3083,169,2021-07-09 07:52:32.224508,172
3084,169,2021-07-17 06:38:03.612205,207
3085,169,2021-07-19 20:12:37.114318,264
3086,169,2021-07-16 14:39:03.617044,177
3087,170,2021-07-08 02:48:58.939629,171
3088,170,2021-07-03 23:45:38.205631,201
3089,170,2021-07-12 01:38:40.185689,159
3090,170,2021-07-01 17:01:41.614000,210
3091,170,2021-07-18 10:33:36.856293,109
3092,170,2021-07-21 03:46:36.930484,139
3093,170,2021-07-18 16:29:31.057121,193
3094,171,2021-07-08 13:51:36.497819,219
3095,171,2021-07-06 18:39:09.754087,251
3096,171,2021-07-12 01:29:47.777717,235
3097,171,2021-07-01 04:02:12.823897,264
3098,171,2021-07-20 23:56:57.832028,203
3099,171,2021-07-23 12:21:05.651168,280
3100,171,2021-07-15 21:23:43.701617,244
3101,171,2021-07-17 14:03:35.986660,236
3102,171,2021-07-08 15:00:04.013560,211
3103,171,2021-06-30 15:31:13.938826,229
3104,171,2021-07-09 02:17:13.710062,194
3105,171,2021-07-04 17:21:36.095379,123
3106,171,2021-07-25 09:11:51.104251,191
3107,171,2021-07-17 02:20:37.545395,176
3108,171,2021-07-10 11:16:09.360449,333
3109,171,2021-07-04 13:09:43.578555,223
3110,171,2021-07-19 16:18:27.483324,187
3111,171,2021-07-03 05:27:32.288092,183
3112,171,2021-07-07 17:54:30.597904,209
3113,171,2021-07-23 13:03:30.248664,149
3114,171,2021-07-20 17:32:53.577044,181
3115,171,2021-07-18 14:25:09.411610,215
3116,171,2021-07-10 15:29:36.626579,238
3117,171,2021-07-06 01:28:44.008746,194
3118,172,2021-07-11 02:39:02.349734,229
3119,172,2021-07-14 17:07:14.286635,170
3120,172,2021-07-01 14:43:38.975127,165
3121,172,2021-07-10 05:35:07.542535,257
3122,172,2021-07-19 05:17:14.454189,237
3123,172,2021-07-12 17:23:04.029091,260
3124,172,2021-07-27 04:55:00.047129,304
3125,172,2021-07-27 19:29:31.971512,228
3126,172,2021-07-03 20:07:49.818615,228
3127,172,2021-07-01 04:59:44.415830,202
3128,172,2021-07-24 19:07:25.819717,231
3129,172,2021-07-07 04:28:25.106038,184
3130,172,2021-07-24 07:05:11.801869,167
3131,172,2021-07-28 11:14:14.377887,250
3132,172,2021-07-08 07:43:00.327347,178
3133,172,2021-07-19 00:57:27.172032,194
3134,172,2021-07-25 00:36:21.294638,213
3135,172,2021-07-25 07:02:46.591060,290
3136,172,2021-07-18 17:57:29.182791,204
3137,172,2021-07-02 19:50:24.887080,204
3138,172,2021-07-14 22:37:15.649794,147
3139,172,2021-07-06 11:17:37.199217,254
3140,172,2021-06-29 14:25:02.951329,177
3141,172,2021-07-21 07:03:14.156961,267
3142,172,2021-07-21 18:16:32.968711,235
3143,172,2021-07-24 09:11:23.321446,276
3144,173,2021-06-26 21:43:56.008363,249
3145,173,2021-07-16 01:49:48.385491,226
3146,173,2021-07-03 16:07:23.930148,243
3147,173,2021-07-06 02:53:54.349273,174
3148,173,2021-06-30 02:53:44.133803,235
3149,173,2021-07-09 15:44:26.629564,184
3150,173,2021-06-25 13:00:05.818759,313
3151,173,2021-07-19 17:11:00.835374,193
3152,173,2021-07-01 03:34:42.114326,98
3153,173,2021-07-07 08:02:22.743703,267
3154,173,2021-07-12 17:53:36.673132,127
3155,173,2021-06-27 02:05:56.145421,231
3156,173,2021-07-15 11:46:30.043530,155
3157,173,2021-07-05 02:23:34.584822,189
3158,173,2021-07-23 07:38:47.452669,200
3159,173,2021-07-23 16:32:34.700296,182
3160,173,2021-07-16 19:29:15.871880,232
3161,173,2021-06-30 03:16:38.196785,161
3162,173,2021-06-28 20:25:55.499569,182
3163,173,2021-07-14 03:19:05.070118,247
3164,173,2021-07-05 00:25:03.800704,228
3165,174,2021-06-30 11:51:56.655389,265
3166,174,2021-06-29 10:52:28.553029,310
3167,174,2021-07-21 01:02:29.322226,167
3168,174,2021-07-25 05:30:31.910143,225
3169,174,2021-07-09 04:40:01.054454,223
3170,174,2021-07-14 05:56:49.095338,302
3171,174,2021-07-21 05:14:35.925051,240
3172,174,2021-07-03 10:39:12.152403,212
3173,174,2021-07-12 00:30:23.695462,242
3174,174,2021-07-09 11:55:09.221542,292
3175,174,2021-06-27 02:24:37.536195,181
3176,175,2021-07-23 07:48:58.850313,208
3177,175,2021-07-19 20:27:21.498161,211
3178,175,2021-06-28 02:58:01.009884,214
3179,175,2021-07-10 20:05:28.124554,270
3180,175,2021-07-15 06:48:34.416320,241
3181,175,2021-07-06 04:25:36.262736,208
3182,175,2021-06-26 10:17:19.217682,229
3183,175,2021-06-25 00:26:36.258996,147
3184,175,2021-06-29 19:26:46.095437,146
3185,175,2021-07-03 00:29:51.612272,104
3186,175,2021-06-25 00:26:21.509985,230
3187,175,2021-07-01 15:19:46.513998,157
3188,175,2021-07-11 09:24:27.101985,242
3189,175,2021-07-16 13:59:57.833811,215
3190,175,2021-06-26 04:37:21.276225,284
3191,175,2021-07-05 10:55:53.380408,238
3192,176,2021-07-15 23:29:24.060675,200
3193,176,2021-07-17 21:19:47.314346,211
3194,176,2021-06-30 18:33:32.362549,212
3195,176,2021-07-15 04:53:42.698397,256
3196,176,2021-07-13 05:38:44.254877,196
3197,176,2021-07-16 23:33:27.220297,207
3198,176,2021-07-07 13:58:51.057426,213
3199,176,2021-07-10 13:06:10.591696,261
3200,176,2021-07-14 10:07:36.662718,251
3201,176,2021-07-14 19:00:31.294749,255
3202,176,2021-07-11 05:22:13.895695,173
3203,176,2021-07-11 19:07:16.717668,201
3204,176,2021-07-04 05:26:59.342612,271
3205,176,2021-07-15 01:55:54.061166,234
3206,176,2021-07-07 16:19:30.522647,237
3207,176,2021-07-22 20:23:49.030086,254
3208,176,2021-07-13 11:27:29.663701,172
3209,176,2021-07-09 17:12:29.046121,191
3210,176,2021-07-25 15:18:32.477483,326
3211,176,2021-07-22 08:59:20.975437,231
3212,176,2021-07-20 02:33:24.510310,207
3213,176,2021-07-05 12:24:14.539886,364
3214,176,2021-07-27 07:57:44.015707,221
3215,176,2021-07-21 08:38:40.190415,328
3216,176,2021-07-07 01:26:47.339275,198
3217,176,2021-07-12 08:16:38.087577,161
3218,176,2021-07-15 03:15:43.383872,258
3219,176,2021-07-18 00:26:14.797196,257
3220,176,2021-07-06 16:37:38.778256,242
3221,176,2021-06-29 16:14:41.962106,251
3222,177,2021-07-06 21:53:43.993813,176
3223,177,2021-07-17 20:41:11.321777,248
3224,177,2021-07-26 10:10:28.275337,232
3225,177,2021-07-04 18:21:56.566464,233
3226,177,2021-07-20 06:11:15.956793,226
3227,177,2021-07-12 04:16:03.473971,260
3228,177,2021-07-26 23:47:18.139789,219
3229,178,2021-07-24 06:54:45.828406,171
3230,178,2021-07-03 09:24:43.951126,341
3231,178,2021-07-17 03:50:25.059077,191
3232,178,2021-07-06 10:45:12.384954,238
3233,178,2021-07-13 20:48:46.245742,290
3234,178,2021-07-18 09:51:41.736442,185
3235,178,2021-07-11 17:02:02.596182,267
3236,178,2021-07-09 18:42:49.908681,176
3237,178,2021-07-08 23:09:58.687647,284
3238,178,2021-07-29 16:37:59.974599,172
3239,178,2021-07-02 23:18:05.668094,301
3240,178,2021-07-11 03:27:02.761286,174
3241,178,2021-07-19 03:00:46.156875,250
3242,178,2021-07-11 18:55:58.789925,161
3243,178,2021-07-21 14:45:02.210315,195
3244,178,2021-07-26 17:37:53.487191,161
3245,178,2021-07-03 21:20:35.835028,239
3246,178,2021-07-10 14:59:58.831633,125
3247,179,2021-06-29 14:39:16.347054,176
3248,179,2021-07-23 11:12:52.269248,242
3249,179,2021-07-24 02:13:41.624176,215
3250,179,2021-07-02 07:12:01.233986,214
3251,179,2021-06-30 15:37:15.484359,174
3252,179,2021-07-06 23:04:38.512968,262
3253,179,2021-07-09 10:14:46.276348,250
3254,179,2021-07-10 16:41:35.675804,198
3255,179,2021-07-12 06:10:06.341010,300
3256,179,2021-07-16 18:36:22.599772,221
3257,179,2021-06-30 23:31:01.438293,208
3258,179,2021-07-23 06:37:56.952643,181
3259,179,2021-07-26 17:37:54.622220,267
3260,179,2021-07-17 15:27:44.057286,183
3261,179,2021-07-29 01:29:42.398996,281
3262,179,2021-07-27 15:59:17.022308,260
3263,179,2021-07-10 17:25:45.260210,257
3264,179,2021-07-23 14:56:53.070699,236
3265,179,2021-06-30 14:37:45.535309,191
3266,179,2021-07-01 03:30:45.680737,221
3267,179,2021-07-19 07:51:19.336470,254
3268,179,2021-07-10 06:44:20.875910,192
3269,179,2021-07-08 12:35:46.563024,271
3270,179,2021-07-26 16:01:58.543962,212
3271,179,2021-07-27 14:57:56.898638,229
3272,179,2021-07-14 12:45:35.516702,234
3273,179,2021-07-16 02:29:13.763679,143
3274,179,2021-07-05 02:13:55.601647,252
3275,179,2021-07-29 03:50:46.398947,229
3276,179,2021-07-20 09:15:35.189726,191
3277,180,2021-07-27 00:57:45.894606,287
3278,180,2021-07-02 22:43:49.616678,230
3279,180,2021-07-12 05:05:46.441882,258
3280,180,2021-07-15 13:34:51.880303,218
3281,180,2021-07-05 12:57:43.772540,260
3282,180,2021-06-30 17:30:33.278256,221
3283,180,2021-07-24 05:35:24.561291,236
3284,180,2021-07-05 04:42:09.654713,189
3285,180,2021-07-13 04:44:07.745683,290
3286,180,2021-07-17 07:43:35.964180,218
3287,180,2021-07-14 05:39:00.802903,288
3288,180,2021-07-28 12:27:47.603395,183
3289,180,2021-07-01 15:59:53.556723,240
3290,180,2021-07-08 11:23:23.272290,214
3291,180,2021-07-03 04:01:55.212088,284
3292,180,2021-07-28 22:07:14.948110,317
3293,180,2021-07-28 16:08:35.537989,175
3294,180,2021-07-14 04:26:18.351486,274
3295,180,2021-07-13 02:11:53.724672,221
3296,180,2021-07-10 05:05:00.764303,263
3297,180,2021-07-07 14:21:17.271665,153
3298,180,2021-07-14 09:39:04.721886,288
3299,180,2021-07-02 12:14:20.111381,264
3300,180,2021-06-30 06:12:55.599778,151
3301,180,2021-07-27 03:07:35.899333,182
3302,180,2021-07-22 01:21:20.358745,242
3303,180,2021-07-27 18:29:36.224125,217
3304,180,2021-07-24 03:53:38.424568,218
3305,181,2021-06-29 16:15:39.532811,231
3306,181,2021-07-07 16:58:47.941623,196
3307,181,2021-07-13 01:28:24.101635,151
3308,181,2021-07-04 18:03:45.429136,220
3309,181,2021-07-03 14:33:21.429359,220
3310,181,2021-07-14 12:03:24.730562,220
3311,181,2021-07-07 18:19:10.563925,273
3312,181,2021-07-13 22:11:28.348546,272
3313,181,2021-07-22 22:16:49.035259,184
3314,181,2021-07-20 01:44:47.207058,194
3315,181,2021-07-18 21:41:06.158457,209
3316,181,2021-07-22 23:59:45.380254,241
3317,181,2021-07-16 07:07:03.550906,218
3318,181,2021-07-16 12:28:21.688974,236
3319,181,2021-06-30 10:07:44.963075,253
3320,181,2021-06-28 14:30:04.738894,236
3321,181,2021-07-25 09:08:50.307440,242
3322,182,2021-07-07 09:30:24.692643,191
3323,182,2021-07-15 03:01:46.334201,92
3324,182,2021-06-24 16:26:50.669753,250
3325,182,2021-06-23 11:04:57.036283,271
3326,182,2021-07-04 10:20:56.903034,272
3327,182,2021-06-27 08:25:28.803241,272
3328,182,2021-07-15 19:56:50.755921,233
3329,183,2021-06-26 16:21:27.791676,272
3330,183,2021-07-04 17:39:15.344746,258
3331,183,2021-07-14 01:52:09.113958,231
3332,183,2021-06-27 03:11:06.681963,197
3333,183,2021-07-10 09:32:09.471286,179
3334,184,2021-07-11 13:52:43.903733,290
3335,184,2021-07-06 11:41:25.383477,178
3336,184,2021-06-29 23:34:18.974667,246
3337,184,2021-07-25 13:42:59.869620,252
3338,184,2021-07-08 20:54:51.869414,144
3339,184,2021-06-29 00:39:32.771760,196
3340,184,2021-07-16 03:11:31.420796,235
3341,184,2021-07-05 18:50:12.768849,191
3342,184,2021-07-05 11:54:30.124458,233
3343,185,2021-07-21 04:30:21.392675,198
3344,185,2021-07-12 17:07:36.034235,258
3345,185,2021-07-29 01:15:17.455222,197
3346,185,2021-07-07 03:29:47.205361,149
3347,185,2021-07-06 14:17:35.389921,225
3348,185,2021-07-24 17:43:54.958255,192
3349,185,2021-06-30 06:41:18.211396,206
3350,185,2021-07-18 13:50:55.767232,203
3351,186,2021-07-12 22:13:35.839611,221
3352,186,2021-07-13 20:59:00.397824,228
3353,186,2021-07-22 16:25:06.952827,207
3354,186,2021-07-25 02:38:47.254225,170
3355,186,2021-07-01 07:36:54.130366,187
3356,186,2021-07-25 00:59:32.445497,205
3357,187,2021-07-20 14:37:23.940453,261
3358,187,2021-07-07 08:41:45.956774,215
3359,187,2021-07-05 15:17:58.262781,150
3360,187,2021-07-22 02:07:03.239403,245
3361,187,2021-07-15 08:36:07.397641,215
3362,187,2021-07-12 18:52:32.858371,309
3363,188,2021-07-30 03:07:10.419521,284
3364,188,2021-07-04 02:22:32.774227,131
3365,188,2021-07-23 20:00:12.328239,198
3366,188,2021-07-06 09:03:27.064083,238
3367,188,2021-07-09 16:40:33.260719,165
3368,188,2021-07-10 17:01:44.379253,311
3369,188,2021-07-08 20:37:42.175794,174
3370,188,2021-07-13 10:32:26.154773,165
3371,188,2021-07-11 18:48:47.002230,182
3372,188,2021-07-14 18:17:45.239265,286
3373,188,2021-07-15 07:49:25.348539,185
3374,188,2021-07-27 01:33:35.273955,259
3375,188,2021-07-15 07:39:52.569678,169
3376,189,2021-07-02 14:12:16.069176,272
3377,189,2021-07-09 04:13:43.189416,255
3378,189,2021-07-20 23:05:45.257392,244
3379,189,2021-07-27 13:08:30.922361,265
3380,189,2021-07-01 16:39:55.604530,201
3381,189,2021-07-04 04:32:17.633763,202
3382,189,2021-07-22 20:58:32.345997,200
3383,189,2021-07-19 05:14:47.449770,253
3384,189,2021-07-12 10:41:29.885572,374
3385,189,2021-07-20 11:45:36.315512,224
3386,190,2021-07-27 08:08:44.662377,246
3387,190,2021-07-18 17:48:42.114243,280
3388,190,2021-07-10 13:11:56.438943,320
3389,190,2021-07-24 23:27:45.057818,233
3390,190,2021-07-23 18:10:53.725647,209
3391,190,2021-07-21 01:41:02.375611,211
3392,190,2021-07-06 14:35:25.345427,182
3393,190,2021-07-23 11:06:21.700278,212
3394,190,2021-07-20 21:16:50.106905,123
3395,190,2021-07-26 18:23:31.977503,284
3396,190,2021-07-20 09:35:42.744304,225
3397,190,2021-07-13 09:44:52.795320,181
3398,190,2021-07-07 07:44:04.203253,234
3399,190,2021-07-02 08:11:17.691286,265
3400,190,2021-07-11 03:08:26.774412,213
3401,190,2021-07-13 10:46:25.316420,224
3402,190,2021-07-13 09:17:36.735309,221
3403,190,2021-07-21 10:50:25.949419,125
3404,190,2021-07-22 09:40:33.797918,230
3405,191,2021-07-17 06:58:49.806684,251
3406,191,2021-07-10 13:52:25.290157,279
3407,191,2021-06-27 12:23:58.914607,191
3408,191,2021-07-05 20:24:58.632888,214
3409,191,2021-07-18 04:51:46.757460,150
3410,191,2021-07-20 15:13:50.762179,271
3411,191,2021-07-03 13:40:06.577217,160
3412,191,2021-07-05 17:23:50.318470,279
3413,191,2021-07-17 21:12:34.557140,188
3414,191,2021-07-12 11:08:29.310022,222
3415,191,2021-06-25 16:14:09.804117,247
3416,191,2021-07-01 23:02:00.405693,176
3417,191,2021-07-07 13:37:59.642871,134
3418,191,2021-07-17 17:16:18.712457,214
3419,191,2021-06-25 10:48:09.811221,274
3420,191,2021-07-20 13:11:03.809095,239
3421,191,2021-07-21 00:46:25.759468,237
3422,191,2021-07-11 23:20:05.473276,231
3423,191,2021-07-23 06:39:32.036174,212
3424,191,2021-06-26 08:26:28.936152,220
3425,191,2021-07-14 10:43:58.740612,241
3426,191,2021-07-15 01:16:51.451808,174
3427,191,2021-07-11 06:22:41.126257,194
3428,191,2021-06-26 02:42:21.895689,277
3429,191,2021-07-01 03:01:34.670081,256
3430,191,2021-07-09 21:05:28.634963,183
3431,191,2021-07-13 08:23:34.281257,181
3432,192,2021-07-20 12:43:00.734217,210
3433,192,2021-07-10 08:20:44.780989,178
3434,192,2021-07-17 18:28:42.143364,268
3435,192,2021-07-10 04:56:06.119016,186
3436,192,2021-07-03 03:17:01.816624,82
3437,192,2021-07-14 08:27:19.113272,248
3438,192,2021-06-24 08:56:02.129984,200
3439,192,2021-07-12 11:30:15.516273,181
3440,192,2021-07-09 07:52:50.883882,230
3441,192,2021-07-05 16:20:38.412411,267
3442,192,2021-07-10 14:25:12.990578,257
3443,192,2021-07-04 03:47:24.361366,165
3444,192,2021-07-11 12:29:30.262361,270
3445,192,2021-07-14 07:34:01.055293,237
3446,193,2021-07-17 09:05:34.065017,209
3447,193,2021-07-06 05:54:14.041694,179
3448,193,2021-06-25 14:08:17.013125,231
3449,193,2021-07-12 03:38:05.055836,250
3450,193,2021-07-10 05:40:17.053747,290
3451,193,2021-06-25 01:19:52.871151,286
3452,193,2021-07-11 16:19:51.695921,193
3453,193,2021-06-25 15:47:23.765832,203
3454,193,2021-06-25 10:35:12.862667,204
3455,193,2021-07-07 08:07:06.381295,262
3456,193,2021-07-01 19:30:18.542520,289
3457,193,2021-07-19 01:28:40.488682,164
3458,193,2021-06-26 20:54:47.543036,260
3459,193,2021-07-22 04:24:32.179233,314
3460,193,2021-07-14 19:22:18.234018,132
3461,193,2021-06-29 15:37:02.536255,251
3462,193,2021-07-11 21:28:48.960985,198
3463,193,2021-07-13 13:32:14.014732,288
3464,193,2021-06-28 00:03:23.957021,247
3465,193,2021-07-18 03:13:25.143662,132
3466,193,2021-07-14 12:11:09.011850,241
3467,193,2021-07-22 02:41:07.676033,277
3468,193,2021-07-17 12:10:09.475738,184
3469,193,2021-07-01 17:07:05.969907,159
3470,193,2021-07-09 08:04:05.240445,146
3471,193,2021-07-10 01:50:28.870846,169
3472,193,2021-06-30 09:06:13.526698,257
3473,193,2021-06-30 21:18:34.959384,258
3474,194,2021-06-26 16:08:43.753447,229
3475,194,2021-07-01 07:47:00.289790,295
3476,194,2021-07-21 00:47:56.453059,229
3477,194,2021-07-12 00:37:35.938785,282
3478,194,2021-07-19 23:38:31.851370,257
3479,194,2021-07-13 23:43:19.177085,169
3480,194,2021-06-28 02:03:19.615071,302
3481,194,2021-07-06 07:04:47.012001,234
3482,194,2021-07-01 16:28:23.508731,211
3483,194,2021-07-03 05:28:53.489786,193
3484,194,2021-07-12 23:15:16.666025,248
3485,194,2021-07-16 07:48:20.545057,239
3486,194,2021-07-09 11:09:59.146701,170
3487,194,2021-07-01 21:06:45.149323,127
3488,194,2021-06-30 21:44:58.323185,167
3489,195,2021-06-30 15:48:54.652831,172
3490,195,2021-06-25 17:46:37.449982,178
3491,195,2021-07-06 11:17:47.071680,227
3492,195,2021-06-23 12:07:41.711538,138
3493,195,2021-07-15 15:42:13.332051,211
3494,195,2021-07-16 10:25:35.581101,189
3495,195,2021-07-08 09:42:16.372680,185
3496,195,2021-07-04 21:25:49.305940,206
3497,195,2021-06-21 06:31:07.474860,272
3498,195,2021-06-26 19:22:51.889758,279
3499,195,2021-06-25 01:47:27.947514,147
3500,195,2021-06-25 02:08:09.026917,247
3501,195,2021-06-26 10:47:16.609973,245
3502,195,2021-06-21 01:27:06.504054,200
3503,195,2021-06-21 20:20:54.033788,270
3504,196,2021-07-18 08:49:21.496159,168
3505,196,2021-07-18 04:37:55.555198,279
3506,196,2021-07-09 15:27:18.018693,263
3507,196,2021-07-25 12:35:42.243969,188
3508,196,2021-07-05 13:06:26.361233,210
3509,196,2021-07-27 12:21:36.688748,259
3510,196,2021-07-24 01:09:42.986209,307
3511,196,2021-07-25 17:02:33.760808,196
3512,196,2021-07-17 06:44:06.247141,170
3513,196,2021-07-14 08:52:13.461008,202
3514,196,2021-07-25 09:15:27.349513,173
3515,196,2021-07-21 22:49:08.463346,225
3516,196,2021-07-01 23:09:04.581163,252
3517,196,2021-07-25 06:22:51.831805,205
3518,196,2021-07-02 01:19:06.142830,213
3519,196,2021-07-05 14:40:46.425466,198
3520,196,2021-07-20 01:54:28.826852,185
3521,196,2021-07-12 18:02:25.525490,143
3522,196,2021-06-30 03:36:15.136951,199
3523,196,2021-07-01 14:31:56.953095,163
3524,196,2021-07-14 04:08:19.410774,269
3525,196,2021-07-15 23:06:27.438960,244
3526,196,2021-06-29 06:22:11.299847,203
3527,196,2021-07-20 22:40:56.541581,164
3528,196,2021-07-25 23:23:31.489831,234
3529,196,2021-07-16 23:18:49.234020,247
3530,196,2021-07-09 15:31:02.800177,185
3531,197,2021-07-12 01:27:28.420578,243
3532,197,2021-07-19 17:24:57.702387,209
3533,197,2021-07-11 06:22:03.714191,229
3534,197,2021-07-17 20:05:09.954342,204
3535,197,2021-07-14 20:35:36.307317,200
3536,197,2021-07-05 12:55:37.596400,138
3537,197,2021-07-19 22:34:19.470294,311
