student_id,學科背景,學習目標,性別,年紀,居住地區,學過幾種程式語言,學過哪些程式語言
2138,文,Learner,男,20 - 25歲,東部,1,css
2139,其他,Career Switcher,女,26 - 30歲,北部,0,沒有
2140,文,Tourist,女,31 - 35歲,中部,2,python、javascript
2141,商,Learner,女,20 - 25歲,南部,1,javascript
2142,商,Career Switcher,女,20 - 25歲,南部,0,無
2143,資訊科學（資工、資管等等）,Tourist,男,20 歲以下,東部,1,css
2144,商,Learner,女,20 歲以下,南部,1,html
2145,商,Tourist,女,20 - 25歲,南部,2,javascript、css
2146,文,Career Switcher,女,26 - 30歲,南部,0,沒有
2147,文,Tourist,女,26 - 30歲,北部,2,python、javascript
2148,文,Learner,男,26 - 30歲,北部,0,無
2149,其他,Career Switcher,女,20 - 25歲,中部,1,css
2150,文,Career Switcher,男,36 - 40歲,中部,0,沒有
2151,資訊科學（資工、資管等等）,Learner,男,20 歲以下,中部,1,python
2152,工程科學,Learner,男,20 歲以下,北部,0,無
2153,理論科學,Learner,男,20 - 25歲,北部,1,javascript
2154,文,Tourist,男,31 - 35歲,東部,1,css
2155,理論科學,Career Switcher,女,26 - 30歲,中部,1,javascript
2156,文,Learner,男,26 - 30歲,東部,0,無
2157,工程科學,Learner,女,20 歲以下,南部,0,沒有
2158,商,Tourist,女,20 - 25歲,北部,0,無
2159,資訊科學（資工、資管等等）,Tourist,女,20 - 25歲,北部,1,html
2160,商,Tourist,男,26 - 30歲,北部,0,無
2161,其他,Tourist,女,31 - 35歲,中部,1,html
2162,商,Tourist,男,20 - 25歲,北部,0,沒有
2163,工程科學,Career Switcher,女,20 - 25歲,東部,2,javascript、css
2164,文,Learner,男,20 - 25歲,東部,0,無
2165,其他,Learner,女,20 - 25歲,北部,2,javascript、html
2166,商,Tourist,男,26 - 30歲,北部,1,python
2167,理論科學,Tourist,女,20 歲以下,北部,1,python
2168,理論科學,Learner,男,26 - 30歲,北部,1,css
2169,工程科學,Career Switcher,女,36 - 40歲,中部,0,沒有
2170,文,Learner,男,31 - 35歲,北部,0,沒有學過
2171,工程科學,Learner,女,26 - 30歲,中部,1,javascript
2172,其他,Learner,女,31 - 35歲,南部,0,沒有
2173,其他,Career Switcher,男,20 歲以下,北部,1,css
2174,商,Learner,女,20 - 25歲,北部,1,javascript
2175,工程科學,Tourist,女,36 - 40歲,南部,0,無
2176,其他,Career Switcher,男,20 - 25歲,東部,0,無
2177,文,Learner,男,36 - 40歲,中部,0,無
2178,文,Tourist,女,36 - 40歲,中部,0,沒有
2179,其他,Tourist,女,26 - 30歲,北部,0,無
2180,文,Learner,男,26 - 30歲,中部,0,無
2181,其他,Tourist,男,26 - 30歲,中部,0,無
2182,資訊科學（資工、資管等等）,Tourist,男,20 - 25歲,中部,0,無
2183,理論科學,Tourist,女,26 - 30歲,南部,1,python
2184,工程科學,Learner,不提供,26 - 30歲,東部,0,沒有學過
2185,工程科學,Learner,女,20 - 25歲,東部,1,python
2186,商,Learner,男,20 歲以下,東部,0,無
2187,工程科學,Learner,女,26 - 30歲,中部,1,javascript
2188,文,Career Switcher,女,20 - 25歲,南部,1,javascript
2189,工程科學,Tourist,男,20 - 25歲,北部,1,python
2190,其他,Career Switcher,女,26 - 30歲,南部,0,無
2191,其他,Learner,女,26 - 30歲,中部,0,沒有學過
2192,資訊科學（資工、資管等等）,Tourist,不提供,31 - 35歲,南部,0,沒有
2193,工程科學,Tourist,男,20 - 25歲,南部,2,javascript、html
2194,商,Career Switcher,男,26 - 30歲,北部,0,沒有
2195,文,Tourist,女,31 - 35歲,中部,1,css
2196,文,Tourist,女,20 - 25歲,中部,0,沒有
2197,商,Learner,不提供,26 - 30歲,南部,1,javascript
2198,工程科學,Tourist,女,31 - 35歲,中部,2,python、javascript
2199,理論科學,Learner,女,26 - 30歲,中部,1,javascript
2200,商,Career Switcher,男,26 - 30歲,南部,2,html、css
2201,文,Tourist,女,40歲以上,南部,0,無
2202,商,Learner,男,26 - 30歲,北部,0,無
2203,文,Tourist,女,31 - 35歲,中部,2,python、javascript
2204,工程科學,Tourist,女,20 歲以下,中部,1,javascript
2205,文,Career Switcher,女,20 歲以下,東部,0,沒有學過
2206,工程科學,Learner,女,20 - 25歲,東部,1,html
2207,商,Tourist,女,31 - 35歲,中部,0,無
2208,理論科學,Learner,男,31 - 35歲,東部,0,無
2209,工程科學,Tourist,男,40歲以上,北部,1,javascript
2210,文,Career Switcher,女,20 - 25歲,南部,0,無
2211,資訊科學（資工、資管等等）,Tourist,女,20 - 25歲,南部,2,javascript、css
2212,理論科學,Tourist,男,26 - 30歲,北部,0,無
2213,文,Tourist,女,26 - 30歲,東部,0,沒有學過
2214,商,Tourist,女,36 - 40歲,中部,1,javascript
2215,商,Tourist,女,20 - 25歲,東部,4,html、css、javascript、python
2216,商,Learner,女,36 - 40歲,北部,0,沒有學過
2217,資訊科學（資工、資管等等）,Tourist,男,20 - 25歲,南部,0,沒有
2218,商,Career Switcher,男,26 - 30歲,東部,1,css
2219,其他,Tourist,男,20 - 25歲,南部,1,css
2220,商,Learner,男,26 - 30歲,南部,2,javascript、html
2221,資訊科學（資工、資管等等）,Career Switcher,男,26 - 30歲,中部,1,python
2222,資訊科學（資工、資管等等）,Learner,女,26 - 30歲,東部,2,html、css
2223,商,Learner,男,20 - 25歲,北部,2,html、css
2224,商,Tourist,男,20 歲以下,北部,0,沒有學過
2225,其他,Tourist,男,20 - 25歲,北部,0,沒有
2226,資訊科學（資工、資管等等）,Learner,女,20 - 25歲,中部,0,沒有
2227,理論科學,Career Switcher,女,26 - 30歲,南部,1,css
2228,資訊科學（資工、資管等等）,Tourist,男,40歲以上,南部,0,沒有
2229,其他,Career Switcher,男,20 歲以下,北部,0,沒有學過
2230,工程科學,Learner,女,31 - 35歲,南部,2,html、css
2231,資訊科學（資工、資管等等）,Tourist,女,31 - 35歲,北部,0,無
2232,工程科學,Learner,男,36 - 40歲,東部,0,沒有
2233,商,Learner,女,20 - 25歲,北部,0,無
2234,理論科學,Career Switcher,女,31 - 35歲,南部,2,javascript、html
2235,文,Tourist,男,20 - 25歲,北部,1,python
2236,工程科學,Learner,女,26 - 30歲,北部,0,沒有
2237,文,Career Switcher,女,20 - 25歲,中部,0,沒有
2238,理論科學,Tourist,女,20 歲以下,中部,2,python、javascript
2239,理論科學,Tourist,男,20 - 25歲,南部,1,html
2240,其他,Learner,男,20 歲以下,東部,1,python
2241,資訊科學（資工、資管等等）,Learner,女,20 - 25歲,南部,1,html
2242,理論科學,Career Switcher,男,26 - 30歲,北部,1,css
2243,商,Career Switcher,女,26 - 30歲,東部,0,無
2244,商,Career Switcher,男,20 歲以下,北部,0,無
2245,商,Learner,男,26 - 30歲,東部,1,html
2246,文,Tourist,男,20 - 25歲,東部,0,沒有
2247,工程科學,Career Switcher,女,26 - 30歲,南部,0,無
2248,資訊科學（資工、資管等等）,Tourist,男,20 歲以下,北部,0,沒有
2249,理論科學,Career Switcher,不提供,40歲以上,北部,0,沒有學過
2250,資訊科學（資工、資管等等）,Tourist,女,20 - 25歲,北部,1,python
2251,理論科學,Learner,女,31 - 35歲,中部,1,html
2252,商,Learner,男,26 - 30歲,東部,1,css
2253,文,Tourist,女,26 - 30歲,南部,0,無
2254,其他,Tourist,女,31 - 35歲,中部,0,無
2255,工程科學,Learner,女,20 - 25歲,東部,0,沒有學過
2256,其他,Learner,女,40歲以上,南部,1,html
2257,文,Learner,女,20 - 25歲,南部,0,無
2258,理論科學,Learner,女,20 歲以下,東部,0,無
2259,商,Career Switcher,女,26 - 30歲,北部,2,html、css
2260,商,Tourist,男,26 - 30歲,南部,0,沒有學過
2261,資訊科學（資工、資管等等）,Career Switcher,女,40歲以上,中部,0,無
2262,資訊科學（資工、資管等等）,Career Switcher,女,20 歲以下,東部,1,css
2263,工程科學,Tourist,男,20 - 25歲,中部,0,沒有學過
2264,商,Learner,女,40歲以上,北部,1,html
2265,資訊科學（資工、資管等等）,Tourist,女,20 - 25歲,北部,2,javascript、html
2266,其他,Tourist,男,20 - 25歲,中部,0,沒有
2267,文,Career Switcher,女,26 - 30歲,北部,1,javascript
2268,文,Tourist,男,26 - 30歲,南部,2,python、javascript
2269,商,Tourist,女,20 歲以下,中部,0,沒有
2270,理論科學,Tourist,男,31 - 35歲,中部,1,javascript
2271,商,Tourist,男,20 - 25歲,南部,1,css
2272,工程科學,Learner,女,26 - 30歲,中部,0,無
2273,資訊科學（資工、資管等等）,Tourist,女,31 - 35歲,東部,1,css
2274,理論科學,Learner,女,20 - 25歲,東部,0,無
2275,工程科學,Learner,不提供,20 - 25歲,中部,0,沒有
2276,商,Tourist,男,20 - 25歲,南部,0,沒有學過
2277,工程科學,Career Switcher,女,26 - 30歲,北部,0,沒有
2278,商,Career Switcher,女,31 - 35歲,中部,1,html
2279,文,Learner,男,20 - 25歲,南部,2,python、javascript
2280,商,Career Switcher,男,36 - 40歲,北部,0,沒有學過
2281,文,Career Switcher,女,20 - 25歲,北部,1,html
2282,工程科學,Tourist,不提供,20 - 25歲,中部,1,css
2283,商,Tourist,男,26 - 30歲,北部,1,javascript
2284,理論科學,Career Switcher,女,31 - 35歲,南部,0,沒有
2285,工程科學,Career Switcher,女,20 - 25歲,北部,1,css
2286,理論科學,Tourist,女,20 - 25歲,北部,0,無
2287,文,Learner,男,26 - 30歲,北部,0,沒有學過
2288,工程科學,Learner,女,31 - 35歲,中部,0,沒有
2289,資訊科學（資工、資管等等）,Tourist,男,20 - 25歲,北部,0,無
2290,商,Tourist,女,31 - 35歲,北部,0,沒有學過
2291,文,Career Switcher,女,26 - 30歲,東部,0,無
2292,理論科學,Career Switcher,女,31 - 35歲,南部,2,html、css
2293,商,Tourist,男,20 - 25歲,北部,0,沒有學過
2294,文,Tourist,男,31 - 35歲,東部,1,css
2295,商,Career Switcher,男,20 歲以下,北部,2,html、css
2296,商,Career Switcher,女,20 歲以下,東部,0,沒有
2297,文,Tourist,女,26 - 30歲,北部,0,無
2298,資訊科學（資工、資管等等）,Learner,女,31 - 35歲,南部,0,無
2299,商,Career Switcher,男,20 歲以下,東部,0,沒有學過
2300,其他,Learner,女,20 - 25歲,北部,2,html、css
2301,工程科學,Career Switcher,女,26 - 30歲,南部,0,沒有
2302,文,Tourist,不提供,40歲以上,北部,0,無
2303,工程科學,Career Switcher,女,20 - 25歲,中部,1,python
2304,商,Tourist,男,31 - 35歲,北部,0,沒有
2305,文,Tourist,男,20 - 25歲,東部,1,python
2306,工程科學,Tourist,男,26 - 30歲,南部,2,python、javascript
2307,其他,Learner,女,20 歲以下,東部,2,javascript、css
2308,其他,Tourist,男,36 - 40歲,中部,0,沒有學過
2309,商,Learner,男,20 - 25歲,北部,0,沒有學過
2310,商,Tourist,女,31 - 35歲,東部,1,html
2311,文,Tourist,女,20 - 25歲,中部,0,無
2312,商,Learner,女,20 - 25歲,北部,0,沒有學過
2313,商,Career Switcher,女,26 - 30歲,北部,0,沒有學過
2314,理論科學,Tourist,男,26 - 30歲,北部,1,javascript
2315,文,Career Switcher,女,20 - 25歲,中部,3,html、javascript、css
2316,工程科學,Learner,男,20 歲以下,北部,2,javascript、html
2317,工程科學,Tourist,男,31 - 35歲,南部,1,javascript
2318,工程科學,Career Switcher,女,31 - 35歲,北部,2,javascript、html
2319,文,Learner,女,31 - 35歲,北部,1,python
2320,商,Tourist,男,40歲以上,北部,1,html
2321,商,Tourist,女,20 - 25歲,南部,0,沒有學過
2322,文,Career Switcher,女,20 - 25歲,南部,0,無
2323,商,Tourist,女,20 - 25歲,中部,0,無
2324,工程科學,Learner,女,20 歲以下,南部,0,無
2325,理論科學,Career Switcher,女,40歲以上,北部,0,無
2326,文,Learner,女,31 - 35歲,東部,3,html、javascript、css
2327,工程科學,Tourist,女,40歲以上,南部,1,python
2328,理論科學,Career Switcher,女,26 - 30歲,北部,1,javascript
2329,文,Tourist,男,20 - 25歲,其他,0,無
2330,文,Career Switcher,女,31 - 35歲,南部,0,沒有學過
2331,理論科學,Learner,男,31 - 35歲,東部,0,無
2332,其他,Tourist,女,26 - 30歲,中部,1,javascript
2333,資訊科學（資工、資管等等）,Learner,男,26 - 30歲,南部,1,python
2334,文,Career Switcher,女,26 - 30歲,南部,0,沒有學過
2335,工程科學,Career Switcher,男,36 - 40歲,南部,0,無
2336,商,Tourist,男,20 - 25歲,北部,1,html
2337,商,Tourist,女,40歲以上,北部,1,html
2338,文,Learner,男,40歲以上,中部,1,css
2339,資訊科學（資工、資管等等）,Tourist,女,36 - 40歲,南部,0,無
2340,商,Tourist,女,20 - 25歲,北部,2,python、javascript
2341,文,Tourist,男,20 - 25歲,中部,2,javascript、css
2342,理論科學,Tourist,男,31 - 35歲,中部,0,沒有
2343,其他,Career Switcher,男,31 - 35歲,中部,1,html
2344,商,Learner,女,20 - 25歲,東部,1,html
2345,商,Tourist,男,20 - 25歲,北部,1,css
2346,其他,Tourist,女,20 - 25歲,東部,0,沒有學過
2347,資訊科學（資工、資管等等）,Tourist,男,20 歲以下,東部,2,javascript、html
2348,工程科學,Learner,男,40歲以上,中部,1,html
2349,資訊科學（資工、資管等等）,Tourist,男,26 - 30歲,北部,2,javascript、html
2350,工程科學,Tourist,女,20 歲以下,北部,1,html
2351,文,Tourist,女,26 - 30歲,南部,0,沒有
2352,資訊科學（資工、資管等等）,Career Switcher,男,31 - 35歲,中部,1,javascript
2353,商,Tourist,男,40歲以上,北部,1,javascript
2354,資訊科學（資工、資管等等）,Career Switcher,男,31 - 35歲,中部,1,python
2355,工程科學,Tourist,女,26 - 30歲,北部,2,javascript、html
2356,理論科學,Tourist,男,36 - 40歲,南部,0,沒有學過
2357,資訊科學（資工、資管等等）,Learner,男,20 歲以下,東部,0,沒有學過
2358,文,Career Switcher,女,26 - 30歲,東部,0,無
2359,商,Tourist,女,20 - 25歲,北部,0,沒有
2360,工程科學,Tourist,女,20 歲以下,中部,0,沒有學過
2361,文,Learner,男,20 歲以下,中部,1,css
2362,商,Career Switcher,女,20 - 25歲,南部,0,無
2363,資訊科學（資工、資管等等）,Tourist,男,26 - 30歲,南部,1,python
2364,工程科學,Tourist,男,26 - 30歲,南部,0,沒有學過
2365,工程科學,Career Switcher,男,20 - 25歲,東部,2,python、javascript
2366,理論科學,Career Switcher,男,20 歲以下,東部,0,沒有
2367,商,Learner,女,20 - 25歲,南部,1,css
2368,商,Career Switcher,男,26 - 30歲,中部,0,無
2369,工程科學,Tourist,男,26 - 30歲,東部,0,無
2370,資訊科學（資工、資管等等）,Tourist,男,31 - 35歲,北部,3,html、javascript、css
2371,工程科學,Career Switcher,女,26 - 30歲,中部,1,python
2372,理論科學,Tourist,女,20 - 25歲,南部,0,沒有
2373,文,Learner,女,20 - 25歲,北部,0,無
2374,文,Tourist,男,31 - 35歲,中部,1,css
2375,理論科學,Career Switcher,男,20 - 25歲,北部,0,無
2376,理論科學,Career Switcher,男,20 - 25歲,北部,2,javascript、css
2377,商,Career Switcher,女,20 歲以下,東部,1,css
2378,其他,Career Switcher,女,31 - 35歲,北部,0,沒有學過
2379,其他,Tourist,女,26 - 30歲,北部,0,無
2380,商,Career Switcher,女,26 - 30歲,中部,2,python、javascript
2381,商,Tourist,女,20 歲以下,中部,0,沒有學過
2382,文,Learner,女,31 - 35歲,北部,1,python
2383,商,Career Switcher,男,20 - 25歲,南部,0,無
2384,工程科學,Career Switcher,男,26 - 30歲,東部,3,html、javascript、css
2385,資訊科學（資工、資管等等）,Learner,女,20 - 25歲,中部,2,javascript、css
2386,工程科學,Learner,女,20 - 25歲,北部,0,無
2387,文,Career Switcher,男,20 - 25歲,東部,1,html
2388,資訊科學（資工、資管等等）,Career Switcher,女,26 - 30歲,北部,0,沒有
2389,文,Career Switcher,女,36 - 40歲,北部,0,無
2390,理論科學,Tourist,男,31 - 35歲,東部,0,無
2391,工程科學,Tourist,男,26 - 30歲,東部,0,沒有
2392,商,Learner,男,20 - 25歲,南部,0,無
2393,文,Learner,女,31 - 35歲,中部,1,javascript
2394,文,Tourist,女,26 - 30歲,中部,0,沒有
2395,資訊科學（資工、資管等等）,Learner,女,31 - 35歲,北部,0,無
2396,文,Tourist,女,40歲以上,中部,1,python
2397,理論科學,Career Switcher,女,26 - 30歲,南部,1,javascript
2398,商,Learner,女,26 - 30歲,中部,2,python、javascript
2399,文,Tourist,不提供,20 - 25歲,北部,2,html、css
2400,文,Tourist,男,26 - 30歲,南部,0,無
2401,文,Tourist,男,31 - 35歲,東部,0,沒有學過
2402,資訊科學（資工、資管等等）,Tourist,男,31 - 35歲,中部,0,無
2403,商,Career Switcher,男,26 - 30歲,南部,0,沒有學過
2404,商,Tourist,男,26 - 30歲,北部,1,javascript
2405,工程科學,Career Switcher,女,31 - 35歲,北部,0,無
2406,文,Career Switcher,女,31 - 35歲,中部,1,html
2407,其他,Learner,男,31 - 35歲,中部,1,python
2408,理論科學,Tourist,女,26 - 30歲,東部,1,python
2409,工程科學,Tourist,女,26 - 30歲,中部,0,沒有學過
2410,文,Tourist,男,31 - 35歲,南部,1,html
2411,商,Tourist,男,20 - 25歲,南部,2,python、javascript
2412,理論科學,Tourist,男,20 - 25歲,南部,3,html、javascript、python
2413,商,Tourist,女,36 - 40歲,南部,0,沒有學過
2414,工程科學,Tourist,男,26 - 30歲,北部,0,無
2415,工程科學,Career Switcher,女,20 歲以下,中部,0,無
2416,商,Tourist,女,20 - 25歲,北部,3,html、javascript、css
2417,文,Learner,不提供,20 - 25歲,北部,1,python
2418,文,Learner,女,26 - 30歲,北部,0,無
2419,商,Tourist,男,20 - 25歲,南部,0,無
2420,文,Career Switcher,女,20 - 25歲,南部,2,html、css
2421,商,Tourist,女,20 - 25歲,北部,0,無
2422,理論科學,Learner,女,26 - 30歲,中部,2,javascript、css
2423,商,Learner,女,26 - 30歲,中部,0,沒有
2424,文,Learner,女,20 - 25歲,北部,1,python
2425,文,Tourist,女,20 - 25歲,南部,0,無
2426,其他,Tourist,男,26 - 30歲,南部,0,沒有學過
2427,工程科學,Tourist,女,20 - 25歲,中部,1,javascript
2428,其他,Tourist,男,26 - 30歲,中部,0,沒有
2429,理論科學,Tourist,女,20 - 25歲,南部,0,無
2430,理論科學,Tourist,女,20 - 25歲,北部,0,無
2431,商,Career Switcher,女,31 - 35歲,東部,0,無
2432,商,Career Switcher,男,31 - 35歲,北部,1,css
2433,文,Tourist,男,40歲以上,其他,1,html
2434,商,Tourist,女,20 - 25歲,東部,0,沒有
2435,商,Tourist,女,20 - 25歲,北部,0,無
2436,其他,Career Switcher,女,20 - 25歲,南部,4,"python、javascript ,html、css"
2437,工程科學,Career Switcher,女,26 - 30歲,中部,1,javascript
2438,文,Career Switcher,不提供,26 - 30歲,北部,0,沒有
2439,理論科學,Tourist,女,20 歲以下,北部,1,html
2440,資訊科學（資工、資管等等）,Tourist,女,31 - 35歲,北部,0,沒有
2441,資訊科學（資工、資管等等）,Learner,男,31 - 35歲,東部,1,html
2442,商,Tourist,女,26 - 30歲,北部,1,python
2443,其他,Learner,女,20 - 25歲,北部,0,沒有
2444,資訊科學（資工、資管等等）,Tourist,女,26 - 30歲,中部,1,html
2445,商,Tourist,男,36 - 40歲,北部,1,python
2446,商,Tourist,女,20 - 25歲,北部,0,無
2447,資訊科學（資工、資管等等）,Career Switcher,女,40歲以上,中部,0,無
2448,理論科學,Career Switcher,男,31 - 35歲,南部,0,無
2449,文,Career Switcher,男,31 - 35歲,中部,0,無
2450,資訊科學（資工、資管等等）,Career Switcher,女,26 - 30歲,南部,1,python
2451,商,Tourist,男,40歲以上,東部,2,javascript、html
2452,商,Career Switcher,女,31 - 35歲,北部,1,python
2453,文,Learner,女,26 - 30歲,東部,2,javascript、css
2454,理論科學,Career Switcher,不提供,20 - 25歲,南部,0,沒有學過
2455,文,Career Switcher,女,20 - 25歲,南部,0,無
2456,理論科學,Tourist,男,40歲以上,東部,1,python
2457,工程科學,Learner,女,20 - 25歲,中部,1,python
2458,工程科學,Learner,女,26 - 30歲,東部,1,javascript
2459,工程科學,Career Switcher,男,31 - 35歲,南部,3,html、javascript、css
2460,資訊科學（資工、資管等等）,Learner,男,20 歲以下,南部,2,javascript、css
2461,商,Tourist,女,26 - 30歲,北部,2,javascript、html
2462,工程科學,Tourist,不提供,20 歲以下,中部,0,無
2463,理論科學,Tourist,男,26 - 30歲,北部,0,沒有
2464,理論科學,Learner,女,31 - 35歲,北部,1,css
2465,商,Learner,男,31 - 35歲,南部,0,沒有
2466,文,Career Switcher,女,40歲以上,東部,1,html
2467,商,Tourist,男,31 - 35歲,南部,0,沒有
2468,商,Career Switcher,男,20 - 25歲,東部,0,沒有
2469,理論科學,Tourist,女,31 - 35歲,中部,0,沒有學過
2470,工程科學,Tourist,女,26 - 30歲,中部,0,沒有學過
2471,文,Tourist,男,31 - 35歲,中部,0,無
2472,理論科學,Learner,女,31 - 35歲,南部,0,沒有學過
2473,工程科學,Tourist,男,20 - 25歲,北部,0,無
2474,文,Tourist,女,20 - 25歲,北部,0,無
2475,文,Tourist,男,20 歲以下,南部,0,沒有學過
2476,資訊科學（資工、資管等等）,Career Switcher,男,20 - 25歲,東部,2,html、css
2477,商,Tourist,女,20 - 25歲,南部,1,css
2478,工程科學,Tourist,男,26 - 30歲,中部,0,無
2479,其他,Learner,女,26 - 30歲,中部,2,python、javascript
2480,文,Tourist,不提供,20 - 25歲,北部,0,無
2481,理論科學,Career Switcher,男,26 - 30歲,北部,1,javascript
2482,文,Career Switcher,男,20 歲以下,東部,1,python
2483,文,Tourist,男,20 - 25歲,北部,0,沒有
2484,工程科學,Career Switcher,男,31 - 35歲,北部,2,html、css
2485,文,Career Switcher,男,26 - 30歲,北部,1,javascript
2486,商,Career Switcher,男,20 - 25歲,中部,0,無
2487,文,Tourist,男,31 - 35歲,南部,0,沒有
2488,理論科學,Career Switcher,男,20 歲以下,南部,1,python
2489,資訊科學（資工、資管等等）,Tourist,女,26 - 30歲,中部,1,python
2490,商,Tourist,女,26 - 30歲,北部,0,沒有
2491,文,Tourist,女,26 - 30歲,北部,0,沒有
2492,其他,Learner,男,40歲以上,北部,1,javascript
2493,商,Learner,女,20 歲以下,北部,1,python
2494,文,Learner,女,26 - 30歲,北部,1,javascript
2495,工程科學,Learner,女,20 - 25歲,南部,0,無
2496,文,Learner,男,26 - 30歲,北部,0,沒有學過
2497,其他,Tourist,不提供,40歲以上,北部,1,html
2498,資訊科學（資工、資管等等）,Tourist,男,20 - 25歲,北部,2,html、css
2499,文,Tourist,女,20 - 25歲,東部,1,css
2500,工程科學,Career Switcher,男,20 - 25歲,東部,1,css
2501,理論科學,Learner,男,26 - 30歲,中部,0,沒有
2502,理論科學,Career Switcher,女,20 - 25歲,東部,0,無
2503,理論科學,Tourist,女,26 - 30歲,北部,1,javascript
2504,文,Career Switcher,男,26 - 30歲,北部,0,沒有
2505,文,Learner,男,26 - 30歲,北部,2,html、css
2506,資訊科學（資工、資管等等）,Tourist,男,20 - 25歲,中部,0,無
2507,文,Tourist,女,40歲以上,北部,0,無
2508,資訊科學（資工、資管等等）,Tourist,男,20 - 25歲,中部,2,javascript、css
2509,文,Tourist,女,26 - 30歲,北部,1,python
2510,理論科學,Learner,女,20 - 25歲,中部,0,無
2511,工程科學,Career Switcher,男,20 - 25歲,南部,0,無
2512,商,Learner,男,26 - 30歲,北部,0,沒有
2513,文,Tourist,男,20 - 25歲,中部,1,html
2514,其他,Career Switcher,女,20 - 25歲,北部,0,沒有
2515,工程科學,Tourist,男,26 - 30歲,中部,0,沒有學過
2516,理論科學,Tourist,男,26 - 30歲,北部,0,沒有學過
2517,文,Learner,男,20 - 25歲,南部,0,沒有
2518,文,Learner,女,26 - 30歲,北部,1,css
2519,商,Learner,男,26 - 30歲,中部,0,無
2520,商,Tourist,男,26 - 30歲,中部,0,沒有
2521,理論科學,Tourist,女,20 - 25歲,南部,1,python
2522,工程科學,Learner,男,26 - 30歲,北部,0,沒有
2523,商,Tourist,女,20 歲以下,東部,2,python、javascript
2524,工程科學,Tourist,男,20 歲以下,北部,3,html、javascript、css
2525,文,Tourist,女,36 - 40歲,北部,0,沒有
2526,其他,Tourist,女,20 - 25歲,南部,2,javascript、html
2527,資訊科學（資工、資管等等）,Learner,女,26 - 30歲,東部,0,沒有
2528,文,Tourist,男,20 - 25歲,中部,0,無
2529,理論科學,Career Switcher,不提供,26 - 30歲,北部,2,javascript、css
2530,文,Learner,男,20 - 25歲,北部,0,無
2531,工程科學,Career Switcher,女,20 - 25歲,中部,1,javascript
2532,商,Learner,女,20 - 25歲,北部,1,python
2533,理論科學,Learner,女,31 - 35歲,北部,0,沒有
2534,文,Tourist,女,31 - 35歲,北部,0,沒有學過
2535,理論科學,Learner,男,26 - 30歲,東部,1,html
2536,商,Tourist,女,20 歲以下,東部,0,沒有
2537,文,Learner,女,20 - 25歲,中部,0,無
2538,文,Tourist,女,20 - 25歲,北部,1,html
2539,商,Tourist,男,20 - 25歲,北部,0,無
2540,商,Tourist,男,20 - 25歲,南部,1,html
2541,理論科學,Learner,男,31 - 35歲,北部,1,python
2542,商,Learner,男,20 - 25歲,中部,0,沒有學過
2543,資訊科學（資工、資管等等）,Career Switcher,女,20 - 25歲,北部,1,html
2544,文,Tourist,女,40歲以上,中部,0,無
2545,工程科學,Tourist,男,20 - 25歲,北部,0,無
2546,理論科學,Tourist,男,20 - 25歲,中部,0,無
2547,商,Learner,女,20 歲以下,北部,0,無
2548,文,Learner,女,20 - 25歲,北部,0,沒有
2549,理論科學,Tourist,男,20 歲以下,南部,0,沒有
2550,資訊科學（資工、資管等等）,Career Switcher,女,26 - 30歲,北部,1,javascript
2551,商,Career Switcher,男,26 - 30歲,南部,1,css
2552,資訊科學（資工、資管等等）,Learner,男,20 - 25歲,北部,3,html、javascript、css
2553,理論科學,Tourist,女,20 - 25歲,北部,2,python、javascript
2554,商,Career Switcher,女,36 - 40歲,北部,0,沒有學過
2555,文,Tourist,女,20 - 25歲,南部,0,無
2556,文,Career Switcher,女,20 - 25歲,南部,1,html
2557,工程科學,Tourist,女,20 - 25歲,中部,0,無
2558,理論科學,Learner,不提供,26 - 30歲,北部,0,沒有
2559,商,Tourist,男,31 - 35歲,北部,1,python
2560,文,Career Switcher,男,26 - 30歲,北部,0,無
2561,文,Tourist,女,20 - 25歲,東部,0,無
2562,其他,Learner,男,26 - 30歲,南部,0,沒有學過
2563,其他,Tourist,女,20 歲以下,南部,0,無
2564,工程科學,Career Switcher,女,26 - 30歲,東部,0,沒有學過
2565,商,Career Switcher,女,26 - 30歲,南部,2,python、javascript
2566,工程科學,Career Switcher,男,20 - 25歲,南部,1,javascript
2567,工程科學,Learner,女,20 - 25歲,北部,0,無
2568,商,Tourist,女,20 - 25歲,南部,0,沒有學過
2569,理論科學,Tourist,女,26 - 30歲,中部,0,沒有學過
2570,其他,Tourist,女,40歲以上,東部,0,無
2571,商,Tourist,男,26 - 30歲,北部,0,沒有學過
2572,文,Learner,女,26 - 30歲,中部,2,html、css
2573,工程科學,Tourist,男,36 - 40歲,北部,1,html
2574,資訊科學（資工、資管等等）,Learner,男,31 - 35歲,中部,1,python
2575,文,Learner,男,36 - 40歲,東部,0,沒有學過
2576,商,Tourist,男,31 - 35歲,北部,0,沒有學過
2577,理論科學,Career Switcher,男,20 歲以下,北部,1,css
2578,資訊科學（資工、資管等等）,Tourist,女,20 - 25歲,南部,0,沒有學過
2579,文,Tourist,女,26 - 30歲,南部,1,python
2580,資訊科學（資工、資管等等）,Career Switcher,男,31 - 35歲,東部,1,javascript
2581,文,Tourist,男,20 - 25歲,北部,1,python
2582,理論科學,Learner,女,26 - 30歲,北部,0,無
2583,商,Tourist,男,26 - 30歲,南部,0,無
2584,商,Tourist,女,26 - 30歲,南部,0,沒有
